GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.59,0.67,0.6,94.05,20.2,83.43,82.25,13.61,9.92,23.95,15.62,8.34,1.41,2016-04-30,Oromiya,West Hararge,Mesela,4
0.59,0.69,0.61,90.38,19.79,83.49,81.38,13.37,14.86,24.36,15.45,8.91,1.66,2016-05-01,Oromiya,West Hararge,Mesela,4
0.6,0.66,0.62,69.25,21.2,83.48,78.81,13.85,4.69,25.8,14.94,10.85,1.05,2016-05-02,Oromiya,West Hararge,Mesela,4
0.61,0.74,0.62,79.56,21.22,83.47,83.38,14.77,70.07,25.68,16.66,9.02,0.83,2016-05-03,Oromiya,West Hararge,Mesela,4
0.66,0.79,0.71,81.76,18.74,83.5,86.81,14.1,20.75,21.8,16.1,5.7,1.33,2016-05-04,Oromiya,West Hararge,Mesela,4
0.67,0.79,0.7,96.88,20.66,83.42,86.62,15.14,27.75,24.38,16.05,8.33,0.91,2016-05-05,Oromiya,West Hararge,Mesela,4
0.7,0.81,0.74,93.34,18.57,83.47,91.31,14.77,21.6,20.64,16.95,3.7,1.56,2016-05-06,Oromiya,West Hararge,Mesela,4
0.71,0.76,0.74,88.8,20.47,83.5,86.44,14.83,1.77,24.22,16.67,7.55,1.47,2016-05-07,Oromiya,West Hararge,Mesela,4
0.71,0.75,0.73,87.75,20.1,83.6,85.88,14.4,1.97,23.96,16.51,7.45,1.38,2016-05-08,Oromiya,West Hararge,Mesela,4
0.7,0.74,0.72,52.25,21.18,83.53,85.5,15.01,3.23,25.12,16.5,8.62,1.27,2016-05-09,Oromiya,West Hararge,Mesela,4
0.7,0.75,0.72,91.79,19.69,83.54,81.81,13.73,5.0,23.02,16.67,6.35,1.65,2016-05-10,Oromiya,West Hararge,Mesela,4
0.7,0.76,0.72,87.29,20.01,83.53,82.5,14.1,7.06,23.61,16.13,7.48,1.02,2016-05-11,Oromiya,West Hararge,Mesela,4
0.7,0.75,0.72,48.43,19.48,83.46,83.62,13.79,3.92,23.93,15.61,8.32,1.19,2016-05-12,Oromiya,West Hararge,Mesela,4
0.7,0.75,0.72,47.61,20.97,83.45,82.12,14.4,5.44,25.6,15.3,10.3,1.07,2016-05-13,Oromiya,West Hararge,Mesela,4
0.7,0.76,0.72,64.59,20.42,83.51,81.75,14.65,8.34,25.77,16.15,9.62,1.35,2016-05-14,Oromiya,West Hararge,Mesela,4
0.7,0.74,0.72,42.04,20.12,83.57,71.44,13.06,2.31,25.9,15.8,10.1,1.7,2016-05-15,Oromiya,West Hararge,Mesela,4
0.7,0.73,0.71,25.69,20.87,83.48,76.31,13.92,0.33,26.15,15.72,10.44,1.34,2016-05-16,Oromiya,West Hararge,Mesela,4
0.7,0.72,0.7,29.78,20.85,83.45,81.06,14.16,0.11,25.66,15.93,9.73,1.23,2016-05-17,Oromiya,West Hararge,Mesela,4
0.69,0.71,0.7,36.25,21.13,83.46,80.06,14.04,0.22,26.24,15.82,10.42,1.25,2016-05-18,Oromiya,West Hararge,Mesela,4
0.68,0.7,0.69,23.34,21.24,83.46,80.5,14.22,0.04,26.71,15.9,10.81,1.52,2016-05-19,Oromiya,West Hararge,Mesela,4
0.67,0.7,0.68,11.84,20.96,83.43,77.44,13.55,0.01,27.08,15.23,11.86,1.36,2016-05-20,Oromiya,West Hararge,Mesela,4
0.66,0.7,0.67,12.84,20.8,83.51,79.31,13.49,0.75,26.27,15.25,11.02,1.34,2016-05-21,Oromiya,West Hararge,Mesela,4
0.66,0.69,0.66,49.46,20.76,83.63,83.5,14.22,0.97,25.5,15.62,9.88,1.9,2016-05-22,Oromiya,West Hararge,Mesela,4
0.66,0.69,0.66,55.86,21.23,83.69,82.88,14.47,1.86,25.71,15.9,9.81,1.76,2016-05-23,Oromiya,West Hararge,Mesela,4
0.66,0.69,0.66,45.3,20.76,83.63,82.88,14.22,2.13,25.13,16.23,8.91,2.01,2016-05-24,Oromiya,West Hararge,Mesela,4
0.65,0.7,0.66,66.67,20.19,83.53,85.25,14.22,4.67,24.94,15.83,9.12,2.29,2016-05-25,Oromiya,West Hararge,Mesela,4
0.65,0.68,0.66,49.49,19.95,83.54,81.38,13.31,0.59,25.3,14.36,10.94,2.35,2016-05-26,Oromiya,West Hararge,Mesela,4
0.64,0.66,0.65,32.86,19.95,83.62,80.44,13.06,0.14,24.79,13.31,11.47,2.18,2016-05-27,Oromiya,West Hararge,Mesela,4
0.63,0.66,0.64,13.53,19.92,83.61,80.44,13.12,0.2,25.13,14.52,10.61,2.26,2016-05-28,Oromiya,West Hararge,Mesela,4
0.62,0.65,0.63,22.68,19.73,83.53,77.75,12.76,0.12,25.7,13.65,12.05,1.76,2016-05-29,Oromiya,West Hararge,Mesela,4
0.62,0.64,0.62,35.23,19.82,83.51,74.12,12.39,0.05,25.62,14.06,11.55,1.69,2016-05-30,Oromiya,West Hararge,Mesela,4
0.62,0.65,0.62,31.66,20.01,83.6,74.44,12.45,3.26,25.68,14.52,11.15,1.88,2016-05-31,Oromiya,West Hararge,Mesela,4
0.62,0.65,0.62,28.89,20.1,83.61,71.12,12.08,1.75,26.15,14.01,12.14,1.46,2016-06-01,Oromiya,West Hararge,Mesela,4
0.61,0.62,0.61,35.22,20.4,83.55,70.81,12.27,0.18,26.91,14.12,12.8,1.49,2016-06-02,Oromiya,West Hararge,Mesela,4
0.6,0.62,0.6,27.61,20.49,83.45,73.75,12.63,0.26,26.8,14.47,12.34,1.77,2016-06-03,Oromiya,West Hararge,Mesela,4
0.59,0.61,0.59,43.95,20.44,83.44,79.31,13.24,0.57,26.08,13.95,12.12,2.39,2016-06-04,Oromiya,West Hararge,Mesela,4
0.59,0.6,0.59,36.06,20.03,83.55,79.88,13.18,0.05,25.68,14.73,10.95,2.7,2016-06-05,Oromiya,West Hararge,Mesela,4
0.59,0.59,0.59,73.09,20.7,83.57,79.12,13.37,0.31,26.26,14.14,12.12,2.24,2016-06-06,Oromiya,West Hararge,Mesela,4
0.58,0.59,0.58,51.98,21.19,83.54,78.44,13.49,0.59,25.95,15.08,10.88,2.25,2016-06-07,Oromiya,West Hararge,Mesela,4
0.58,0.58,0.57,31.49,20.71,83.51,77.44,12.94,0.05,26.19,14.74,11.45,2.57,2016-06-08,Oromiya,West Hararge,Mesela,4
0.57,0.56,0.57,33.4,20.97,83.52,76.94,12.88,0.03,26.07,14.46,11.61,2.57,2016-06-09,Oromiya,West Hararge,Mesela,4
0.57,0.58,0.56,55.81,21.02,83.53,77.94,13.12,3.93,26.38,14.7,11.68,2.32,2016-06-10,Oromiya,West Hararge,Mesela,4
0.56,0.56,0.56,32.35,21.36,83.55,76.44,13.12,0.38,26.98,15.16,11.81,1.62,2016-06-11,Oromiya,West Hararge,Mesela,4
0.56,0.55,0.56,22.52,21.51,83.49,75.06,12.82,0.25,27.24,14.53,12.71,1.66,2016-06-12,Oromiya,West Hararge,Mesela,4
0.55,0.54,0.55,34.13,21.81,83.49,74.0,12.76,0.41,27.94,14.9,13.03,2.34,2016-06-13,Oromiya,West Hararge,Mesela,4
0.55,0.55,0.55,53.92,20.76,83.56,73.81,12.33,1.25,26.42,14.31,12.11,1.93,2016-06-14,Oromiya,West Hararge,Mesela,4
0.55,0.52,0.55,26.95,20.95,83.58,68.5,11.35,0.02,27.15,14.24,12.91,2.14,2016-06-15,Oromiya,West Hararge,Mesela,4
0.54,0.52,0.54,36.7,21.84,83.43,69.81,11.96,0.1,27.94,13.86,14.09,2.05,2016-06-16,Oromiya,West Hararge,Mesela,4
0.54,0.52,0.54,52.75,22.18,83.34,72.38,12.63,0.36,27.7,14.63,13.08,1.91,2016-06-17,Oromiya,West Hararge,Mesela,4
0.54,0.52,0.53,62.69,20.71,83.45,76.56,12.76,1.39,25.62,15.62,9.99,2.96,2016-06-18,Oromiya,West Hararge,Mesela,4
0.53,0.51,0.53,65.01,21.21,83.51,69.94,11.72,0.42,26.68,14.1,12.59,2.41,2016-06-19,Oromiya,West Hararge,Mesela,4
0.53,0.52,0.53,84.74,20.41,83.47,73.56,12.15,2.29,24.5,14.01,10.49,1.8,2016-06-20,Oromiya,West Hararge,Mesela,4
0.53,0.51,0.53,71.39,22.4,83.35,69.69,12.39,1.21,27.8,15.87,11.93,1.3,2016-06-21,Oromiya,West Hararge,Mesela,4
0.53,0.52,0.53,58.77,21.71,83.43,73.56,12.51,1.99,27.12,15.19,11.94,2.33,2016-06-22,Oromiya,West Hararge,Mesela,4
0.52,0.52,0.53,86.32,19.79,83.48,75.81,12.08,3.4,24.55,14.38,10.16,1.8,2016-06-23,Oromiya,West Hararge,Mesela,4
0.52,0.52,0.53,79.72,20.55,83.35,76.44,12.33,1.72,25.62,14.55,11.06,2.57,2016-06-24,Oromiya,West Hararge,Mesela,4
0.52,0.5,0.52,68.91,20.86,83.44,70.88,11.66,0.29,26.71,14.02,12.69,3.43,2016-06-25,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.52,60.78,20.93,83.55,71.94,11.9,0.31,26.58,13.7,12.88,3.24,2016-06-26,Oromiya,West Hararge,Mesela,4
0.52,0.48,0.52,72.95,21.97,83.41,70.25,12.02,0.43,27.86,13.69,14.16,2.49,2016-06-27,Oromiya,West Hararge,Mesela,4
0.52,0.48,0.52,53.33,22.15,83.38,69.19,11.96,0.29,27.65,14.49,13.16,2.42,2016-06-28,Oromiya,West Hararge,Mesela,4
0.51,0.48,0.51,56.7,21.4,83.5,72.19,12.27,0.69,26.19,14.32,11.86,2.63,2016-06-29,Oromiya,West Hararge,Mesela,4
0.51,0.48,0.51,49.87,21.8,83.52,71.12,12.33,0.25,26.83,14.44,12.4,2.23,2016-06-30,Oromiya,West Hararge,Mesela,4
0.51,0.47,0.51,44.52,22.62,83.47,67.06,12.08,0.4,28.36,14.83,13.53,2.18,2016-07-01,Oromiya,West Hararge,Mesela,4
0.5,0.47,0.5,60.76,23.15,83.47,66.81,12.33,0.32,28.37,15.5,12.87,2.39,2016-07-02,Oromiya,West Hararge,Mesela,4
0.5,0.5,0.5,83.52,20.14,83.48,79.88,13.24,3.91,23.55,16.54,7.01,2.4,2016-07-03,Oromiya,West Hararge,Mesela,4
0.51,0.52,0.51,73.55,20.32,83.47,80.25,13.12,3.31,25.08,15.94,9.14,2.73,2016-07-04,Oromiya,West Hararge,Mesela,4
0.51,0.49,0.51,52.58,21.88,83.38,71.06,12.21,2.5,27.67,15.05,12.61,3.02,2016-07-05,Oromiya,West Hararge,Mesela,4
0.51,0.52,0.51,49.43,22.03,83.37,71.62,12.45,4.92,27.45,13.71,13.74,1.98,2016-07-06,Oromiya,West Hararge,Mesela,4
0.51,0.52,0.52,65.09,21.57,83.4,72.69,12.39,5.31,27.31,14.27,13.05,2.44,2016-07-07,Oromiya,West Hararge,Mesela,4
0.52,0.6,0.53,63.92,20.31,83.48,79.75,13.18,15.1,24.27,14.79,9.49,1.94,2016-07-08,Oromiya,West Hararge,Mesela,4
0.52,0.54,0.54,51.0,21.45,83.47,74.69,12.7,3.18,26.48,14.11,12.37,2.34,2016-07-09,Oromiya,West Hararge,Mesela,4
0.52,0.55,0.53,46.39,21.49,83.44,72.69,12.39,4.56,26.73,14.08,12.65,2.12,2016-07-10,Oromiya,West Hararge,Mesela,4
0.52,0.54,0.53,75.45,19.7,83.44,75.19,11.9,4.18,24.76,14.37,10.4,3.05,2016-07-11,Oromiya,West Hararge,Mesela,4
0.53,0.56,0.54,65.08,19.87,83.48,75.75,11.9,7.28,25.24,13.34,11.9,2.75,2016-07-12,Oromiya,West Hararge,Mesela,4
0.53,0.52,0.54,56.99,20.41,83.47,72.94,11.6,1.45,25.57,13.12,12.45,2.41,2016-07-13,Oromiya,West Hararge,Mesela,4
0.53,0.55,0.54,76.25,21.38,83.37,71.19,11.78,7.47,26.35,12.62,13.73,1.83,2016-07-14,Oromiya,West Hararge,Mesela,4
0.55,0.62,0.56,40.37,20.01,83.38,74.94,12.15,15.47,25.34,13.93,11.41,2.5,2016-07-15,Oromiya,West Hararge,Mesela,4
0.55,0.55,0.55,42.25,21.05,83.37,70.0,11.66,0.73,27.17,12.85,14.31,2.25,2016-07-16,Oromiya,West Hararge,Mesela,4
0.54,0.53,0.55,20.06,22.01,83.4,65.19,11.29,0.6,28.37,13.4,14.97,1.94,2016-07-17,Oromiya,West Hararge,Mesela,4
0.54,0.52,0.54,19.23,21.23,83.34,67.44,11.35,0.09,27.07,13.8,13.27,2.98,2016-07-18,Oromiya,West Hararge,Mesela,4
0.53,0.52,0.53,33.95,20.86,83.34,70.88,11.66,0.76,26.95,13.32,13.63,3.17,2016-07-19,Oromiya,West Hararge,Mesela,4
0.53,0.5,0.53,66.03,22.27,83.4,67.81,11.9,0.38,27.26,13.17,14.09,1.8,2016-07-20,Oromiya,West Hararge,Mesela,4
0.52,0.51,0.52,68.82,21.51,83.44,70.75,12.27,1.31,26.05,14.68,11.38,1.85,2016-07-21,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.52,47.42,21.71,83.43,68.88,11.9,0.17,26.48,15.48,10.99,2.72,2016-07-22,Oromiya,West Hararge,Mesela,4
0.52,0.48,0.52,50.63,22.47,83.26,62.5,11.41,0.4,27.83,13.98,13.85,2.33,2016-07-23,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.52,71.88,20.52,83.27,67.31,11.41,0.83,24.77,14.86,9.91,2.52,2016-07-24,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.52,43.74,21.85,83.31,67.25,11.84,1.16,27.02,14.83,12.2,2.73,2016-07-25,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.52,52.59,22.88,83.27,66.62,12.21,2.18,27.67,14.27,13.4,1.64,2016-07-26,Oromiya,West Hararge,Mesela,4
0.52,0.58,0.52,79.7,21.62,83.22,73.25,12.82,18.67,26.3,14.91,11.38,1.52,2016-07-27,Oromiya,West Hararge,Mesela,4
0.55,0.7,0.57,90.05,20.46,83.22,82.88,13.85,36.65,25.78,15.44,10.34,1.92,2016-07-28,Oromiya,West Hararge,Mesela,4
0.58,0.71,0.61,84.16,19.63,83.25,80.31,13.18,20.95,24.01,14.54,9.47,1.79,2016-07-29,Oromiya,West Hararge,Mesela,4
0.59,0.68,0.62,90.89,20.13,83.21,82.75,13.85,6.76,24.34,15.34,9.0,1.88,2016-07-30,Oromiya,West Hararge,Mesela,4
0.59,0.64,0.61,74.11,20.39,83.22,82.44,13.79,2.47,24.88,15.48,9.4,2.02,2016-07-31,Oromiya,West Hararge,Mesela,4
0.59,0.66,0.61,83.7,18.73,83.36,82.94,12.7,5.25,23.06,14.62,8.44,3.14,2016-08-01,Oromiya,West Hararge,Mesela,4
0.59,0.62,0.59,49.46,20.88,83.34,75.75,13.24,1.23,25.42,14.08,11.35,1.67,2016-08-02,Oromiya,West Hararge,Mesela,4
0.59,0.66,0.6,92.52,19.6,83.22,82.31,13.79,7.57,23.83,15.4,8.45,1.09,2016-08-03,Oromiya,West Hararge,Mesela,4
0.59,0.64,0.6,59.81,20.01,83.3,82.06,13.31,3.01,24.58,15.01,9.57,1.91,2016-08-04,Oromiya,West Hararge,Mesela,4
0.59,0.64,0.6,56.63,19.33,83.44,81.5,12.82,4.16,24.08,13.49,10.59,2.27,2016-08-05,Oromiya,West Hararge,Mesela,4
0.59,0.63,0.59,77.98,19.69,83.42,82.31,13.12,2.8,24.2,13.72,10.48,2.31,2016-08-06,Oromiya,West Hararge,Mesela,4
0.59,0.62,0.59,46.79,18.83,83.38,81.94,12.63,2.04,24.07,13.51,10.56,3.52,2016-08-07,Oromiya,West Hararge,Mesela,4
0.59,0.61,0.59,42.92,19.29,83.46,80.12,12.57,1.18,24.34,12.66,11.68,3.18,2016-08-08,Oromiya,West Hararge,Mesela,4
0.6,0.74,0.62,56.38,18.15,83.48,84.38,12.76,38.7,23.11,14.13,8.97,2.9,2016-08-09,Oromiya,West Hararge,Mesela,4
0.62,0.76,0.65,77.77,18.03,83.54,82.94,12.08,47.94,21.94,13.94,8.0,2.96,2016-08-10,Oromiya,West Hararge,Mesela,4
0.67,0.77,0.71,47.43,18.83,83.5,80.44,12.39,12.87,23.72,13.33,10.39,2.28,2016-08-11,Oromiya,West Hararge,Mesela,4
0.66,0.71,0.69,55.45,19.02,83.51,80.88,12.45,1.66,23.81,12.82,10.99,2.57,2016-08-12,Oromiya,West Hararge,Mesela,4
0.66,0.7,0.67,34.19,19.38,83.5,80.25,12.7,0.75,24.55,13.5,11.05,2.72,2016-08-13,Oromiya,West Hararge,Mesela,4
0.66,0.68,0.66,42.52,19.67,83.51,77.19,12.45,0.19,24.7,13.35,11.35,2.92,2016-08-14,Oromiya,West Hararge,Mesela,4
0.65,0.67,0.66,59.41,19.73,83.51,78.5,12.7,0.46,24.55,13.91,10.64,2.88,2016-08-15,Oromiya,West Hararge,Mesela,4
0.64,0.66,0.65,25.95,19.98,83.48,76.88,12.7,0.25,25.25,14.44,10.81,3.43,2016-08-16,Oromiya,West Hararge,Mesela,4
0.63,0.66,0.64,37.54,19.83,83.43,74.5,12.21,1.47,25.59,13.23,12.36,2.45,2016-08-17,Oromiya,West Hararge,Mesela,4
0.64,0.72,0.65,74.81,18.65,83.36,83.25,12.76,13.7,22.44,12.87,9.55,1.7,2016-08-18,Oromiya,West Hararge,Mesela,4
0.65,0.73,0.66,77.71,18.53,83.39,84.19,13.0,10.73,22.18,15.25,6.92,2.11,2016-08-19,Oromiya,West Hararge,Mesela,4
0.65,0.69,0.66,58.51,19.73,83.4,76.06,12.76,0.98,24.13,14.33,9.8,1.56,2016-08-20,Oromiya,West Hararge,Mesela,4
0.65,0.69,0.66,43.83,20.87,83.45,74.0,13.12,1.92,25.66,14.81,10.85,0.93,2016-08-21,Oromiya,West Hararge,Mesela,4
0.64,0.68,0.65,36.51,20.87,83.45,72.75,12.94,1.52,25.5,15.11,10.39,0.9,2016-08-22,Oromiya,West Hararge,Mesela,4
0.64,0.67,0.65,22.38,20.57,83.44,75.31,12.82,2.31,25.7,14.55,11.15,1.36,2016-08-23,Oromiya,West Hararge,Mesela,4
0.65,0.73,0.66,22.55,19.33,83.4,76.88,12.33,15.17,24.76,13.4,11.36,2.48,2016-08-24,Oromiya,West Hararge,Mesela,4
0.65,0.69,0.66,70.46,19.37,83.39,72.94,11.6,3.33,25.0,12.06,12.94,2.02,2016-08-25,Oromiya,West Hararge,Mesela,4
0.64,0.69,0.66,41.22,18.3,83.5,76.69,11.54,2.96,23.63,12.19,11.44,2.62,2016-08-26,Oromiya,West Hararge,Mesela,4
0.64,0.66,0.65,39.31,19.2,83.56,72.81,11.47,0.95,25.11,12.62,12.48,2.7,2016-08-27,Oromiya,West Hararge,Mesela,4
0.63,0.66,0.64,39.63,18.81,83.52,71.75,11.05,1.3,25.05,12.02,13.03,2.75,2016-08-28,Oromiya,West Hararge,Mesela,4
0.62,0.66,0.63,38.7,18.38,83.47,76.75,11.6,1.08,23.44,12.66,10.78,3.47,2016-08-29,Oromiya,West Hararge,Mesela,4
0.62,0.65,0.62,41.21,18.1,83.47,75.56,11.11,0.86,24.11,12.38,11.73,3.24,2016-08-30,Oromiya,West Hararge,Mesela,4
0.62,0.63,0.62,38.7,19.14,83.49,72.81,11.29,0.23,24.99,11.44,13.56,2.61,2016-08-31,Oromiya,West Hararge,Mesela,4
0.61,0.64,0.62,63.86,17.94,83.49,78.31,11.6,2.04,22.36,13.65,8.71,4.01,2016-09-01,Oromiya,West Hararge,Mesela,4
0.61,0.63,0.61,70.44,18.52,83.45,77.38,11.72,1.44,23.99,13.24,10.75,3.56,2016-09-02,Oromiya,West Hararge,Mesela,4
0.6,0.63,0.61,43.45,18.68,83.44,75.69,11.41,3.1,24.22,12.12,12.09,2.67,2016-09-03,Oromiya,West Hararge,Mesela,4
0.6,0.62,0.6,47.33,19.26,83.56,74.38,11.54,0.34,24.85,12.72,12.13,2.33,2016-09-04,Oromiya,West Hararge,Mesela,4
0.59,0.62,0.59,36.16,20.46,83.62,72.12,12.15,2.0,25.98,13.3,12.69,1.89,2016-09-05,Oromiya,West Hararge,Mesela,4
0.59,0.62,0.59,51.89,20.2,83.59,75.69,12.45,1.74,25.89,13.84,12.04,2.19,2016-09-06,Oromiya,West Hararge,Mesela,4
0.59,0.6,0.59,55.77,19.86,83.52,71.62,11.72,0.7,25.72,13.42,12.3,2.47,2016-09-07,Oromiya,West Hararge,Mesela,4
0.59,0.59,0.59,79.73,20.65,83.47,69.12,11.84,0.26,26.38,13.98,12.41,1.89,2016-09-08,Oromiya,West Hararge,Mesela,4
0.58,0.61,0.58,70.96,18.56,83.58,72.25,11.29,3.04,24.06,14.14,9.92,1.97,2016-09-09,Oromiya,West Hararge,Mesela,4
0.58,0.6,0.58,54.06,20.17,83.6,71.44,11.78,2.36,25.42,14.27,11.15,2.08,2016-09-10,Oromiya,West Hararge,Mesela,4
0.57,0.58,0.57,23.3,20.73,83.5,69.06,11.72,0.23,26.23,13.55,12.68,2.05,2016-09-11,Oromiya,West Hararge,Mesela,4
0.57,0.56,0.57,49.45,20.81,83.41,63.38,10.99,0.26,26.85,14.33,12.52,2.05,2016-09-12,Oromiya,West Hararge,Mesela,4
0.56,0.57,0.56,61.76,20.19,83.41,65.75,11.05,3.07,26.41,13.44,12.96,2.14,2016-09-13,Oromiya,West Hararge,Mesela,4
0.56,0.55,0.56,44.99,20.45,83.41,66.44,10.99,0.68,26.7,13.38,13.32,2.15,2016-09-14,Oromiya,West Hararge,Mesela,4
0.55,0.54,0.55,46.34,21.46,83.36,65.75,11.47,0.34,27.26,13.57,13.7,2.06,2016-09-15,Oromiya,West Hararge,Mesela,4
0.55,0.53,0.55,53.73,21.99,83.39,63.0,11.29,0.38,27.4,15.32,12.09,1.94,2016-09-16,Oromiya,West Hararge,Mesela,4
0.55,0.54,0.55,62.14,22.37,83.46,64.25,11.72,3.28,27.12,15.05,12.07,1.61,2016-09-17,Oromiya,West Hararge,Mesela,4
0.55,0.56,0.55,73.71,19.49,83.48,77.56,12.39,3.76,24.8,14.07,10.73,1.7,2016-09-18,Oromiya,West Hararge,Mesela,4
0.55,0.58,0.55,69.11,18.22,83.45,82.62,12.33,5.65,22.68,14.01,8.67,2.17,2016-09-19,Oromiya,West Hararge,Mesela,4
0.55,0.55,0.55,49.15,19.86,83.42,70.5,11.11,0.53,25.6,13.37,12.23,2.38,2016-09-20,Oromiya,West Hararge,Mesela,4
0.55,0.53,0.55,36.88,20.89,83.44,61.12,10.5,0.37,26.62,13.18,13.45,1.49,2016-09-21,Oromiya,West Hararge,Mesela,4
0.54,0.52,0.54,50.18,21.79,83.5,64.75,11.47,0.13,26.95,14.93,12.02,1.66,2016-09-22,Oromiya,West Hararge,Mesela,4
0.54,0.51,0.53,34.28,21.91,83.43,64.69,11.35,0.08,26.94,14.44,12.51,1.73,2016-09-23,Oromiya,West Hararge,Mesela,4
0.53,0.52,0.53,80.07,22.21,83.33,70.69,12.57,1.74,26.83,15.01,11.8,1.62,2016-09-24,Oromiya,West Hararge,Mesela,4
0.54,0.58,0.54,77.37,20.26,83.32,82.0,13.61,8.78,24.58,15.6,8.98,1.52,2016-09-25,Oromiya,West Hararge,Mesela,4
0.54,0.53,0.54,78.77,21.37,83.38,72.31,12.45,1.84,26.18,14.78,11.4,1.92,2016-09-26,Oromiya,West Hararge,Mesela,4
0.53,0.52,0.54,63.84,21.22,83.49,65.56,11.35,0.65,26.12,14.67,11.45,1.69,2016-09-27,Oromiya,West Hararge,Mesela,4
0.53,0.54,0.53,62.74,21.4,83.52,68.94,12.21,7.23,25.55,15.7,9.84,1.3,2016-09-28,Oromiya,West Hararge,Mesela,4
0.54,0.59,0.55,70.8,20.26,83.47,79.0,13.24,6.04,24.3,15.35,8.95,1.62,2016-09-29,Oromiya,West Hararge,Mesela,4
0.54,0.57,0.55,76.21,18.65,83.38,78.88,12.45,4.16,22.96,14.67,8.28,1.61,2016-09-30,Oromiya,West Hararge,Mesela,4
0.55,0.6,0.55,60.45,19.54,83.31,78.38,12.82,9.1,24.12,14.59,9.53,1.6,2016-10-01,Oromiya,West Hararge,Mesela,4
0.55,0.56,0.55,37.55,20.4,83.33,74.0,12.76,2.4,24.98,15.26,9.71,1.4,2016-10-02,Oromiya,West Hararge,Mesela,4
0.55,0.53,0.55,31.78,20.83,83.37,60.62,10.56,0.04,27.89,14.78,13.11,1.62,2016-10-03,Oromiya,West Hararge,Mesela,4
0.54,0.52,0.54,22.22,20.33,83.39,51.38,8.85,0.05,27.73,14.36,13.38,1.46,2016-10-04,Oromiya,West Hararge,Mesela,4
0.53,0.51,0.53,33.0,20.27,83.36,59.31,10.13,0.06,26.32,13.09,13.23,1.43,2016-10-05,Oromiya,West Hararge,Mesela,4
0.53,0.51,0.53,41.26,20.73,83.38,64.0,11.23,0.07,26.22,14.45,11.77,1.3,2016-10-06,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.52,11.23,21.35,83.4,55.38,10.07,0.02,27.98,15.31,12.66,1.45,2016-10-07,Oromiya,West Hararge,Mesela,4
0.52,0.48,0.52,11.27,21.44,83.48,54.06,9.52,0.07,28.36,14.06,14.3,1.33,2016-10-08,Oromiya,West Hararge,Mesela,4
0.52,0.48,0.52,25.16,21.44,83.5,66.38,11.35,0.32,27.69,13.94,13.74,1.3,2016-10-09,Oromiya,West Hararge,Mesela,4
0.52,0.48,0.52,75.42,21.18,83.54,73.19,12.33,0.52,25.79,14.21,11.58,1.75,2016-10-10,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.51,48.2,20.48,83.57,75.88,12.63,1.12,24.29,16.26,8.03,1.43,2016-10-11,Oromiya,West Hararge,Mesela,4
0.52,0.49,0.51,50.98,21.32,83.54,70.06,12.15,1.64,26.08,15.17,10.91,1.1,2016-10-12,Oromiya,West Hararge,Mesela,4
0.51,0.48,0.51,36.4,20.89,83.51,67.0,11.35,0.8,26.37,14.69,11.67,1.37,2016-10-13,Oromiya,West Hararge,Mesela,4
0.51,0.47,0.51,30.21,21.64,83.49,62.38,10.93,0.29,27.03,14.68,12.35,1.34,2016-10-14,Oromiya,West Hararge,Mesela,4
0.51,0.47,0.5,36.67,21.53,83.43,57.56,10.38,0.23,27.24,15.55,11.7,1.15,2016-10-15,Oromiya,West Hararge,Mesela,4
0.5,0.46,0.5,29.18,21.49,83.41,52.88,9.34,0.12,28.15,14.8,13.34,1.37,2016-10-16,Oromiya,West Hararge,Mesela,4
0.5,0.45,0.49,19.58,20.84,83.46,51.94,8.48,0.23,27.51,13.67,13.84,1.16,2016-10-17,Oromiya,West Hararge,Mesela,4
0.49,0.45,0.49,19.77,21.22,83.45,58.94,9.95,0.2,27.15,13.01,14.13,0.85,2016-10-18,Oromiya,West Hararge,Mesela,4
0.49,0.45,0.49,16.62,22.23,83.45,61.81,10.74,0.08,27.49,14.68,12.81,0.88,2016-10-19,Oromiya,West Hararge,Mesela,4
0.49,0.45,0.48,32.84,22.39,83.38,68.19,11.72,0.59,28.01,14.44,13.58,1.13,2016-10-20,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,29.66,22.51,83.42,64.94,11.47,0.9,27.75,15.0,12.75,1.1,2016-10-21,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,32.94,21.46,83.51,59.0,10.68,0.75,26.67,15.45,11.22,1.2,2016-10-22,Oromiya,West Hararge,Mesela,4
0.48,0.44,0.48,28.66,22.62,83.47,51.25,9.34,0.15,28.97,15.78,13.19,1.47,2016-10-23,Oromiya,West Hararge,Mesela,4
0.48,0.44,0.48,15.71,21.25,83.44,48.44,8.3,0.26,27.84,15.52,12.32,1.27,2016-10-24,Oromiya,West Hararge,Mesela,4
